,source,target,Znum_x,Xnum_x,Znum_y,Xnum_y,commute,weight
434,IIZIII,IIZIIZ,8,0,9,0,True,0.0
435,IIZIII,IIZIZI,8,0,10,0,True,0.0
436,IIZIII,IIZZII,8,0,12,0,True,0.0
437,IIZIII,IZIIII,8,0,16,0,True,0.0
438,IIZIII,IZIIIZ,8,0,17,0,True,0.0
439,IIZIII,IZIIZI,8,0,18,0,True,0.0
440,IIZIII,IZIZII,8,0,20,0,True,0.0
441,IIZIII,IZZIII,8,0,24,0,True,0.0
442,IIZIII,ZIIIII,8,0,32,0,True,0.0
443,IIZIII,ZIIIIZ,8,0,33,0,True,0.0
444,IIZIII,ZIIIZI,8,0,34,0,True,0.0
445,IIZIII,ZIIZII,8,0,36,0,True,0.0
446,IIZIII,ZIZIII,8,0,40,0,True,0.0
447,IIZIII,ZZIIII,8,0,48,0,True,0.0
448,IIZIII,IXIXII,8,0,0,20,True,0.3333333333333333
449,IIZIII,IXXIXX,8,0,0,27,False,0.6666666666666666
450,IIZIII,IIXXYY,8,0,3,15,False,1.0
451,IIZIII,XXIIYY,8,0,3,51,True,1.0
452,IIZIII,IIXYYX,8,0,6,15,False,1.0
453,IIZIII,IXIZZX,8,0,6,17,True,0.3333333333333333
454,IIZIII,IXXYYI,8,0,6,30,False,1.0
455,IIZIII,IIYXXY,8,0,9,15,False,1.0
456,IIZIII,IXZXZI,8,0,10,20,True,0.3333333333333333
457,IIZIII,IXYIYX,8,0,10,27,False,1.0
458,IIZIII,IIYYXX,8,0,12,15,False,1.0
459,IIZIII,IXZZIX,8,0,12,17,True,0.3333333333333333
460,IIZIII,IXYYXI,8,0,12,30,False,1.0
461,IIZIII,XXYYII,8,0,12,60,False,1.0
462,IIZIII,IYXIXY,8,0,17,27,False,1.0
463,IIZIII,XZXIIZ,8,0,17,40,False,0.3333333333333333
464,IIZIII,IYXXYI,8,0,18,30,False,1.0
465,IIZIII,XZXXZX,8,0,18,45,False,0.6666666666666666
466,IIZIII,XYIIYX,8,0,18,51,True,1.0
467,IIZIII,IYIYII,8,0,20,20,True,0.6666666666666666
468,IIZIII,XZXZII,8,0,20,40,False,0.3333333333333333
469,IIZIII,IYIZZY,8,0,23,17,True,0.6666666666666666
470,IIZIII,XZXYZY,8,0,23,45,False,1.0
471,IIZIII,IYYXXI,8,0,24,30,False,1.0
472,IIZIII,XZZIXI,8,0,24,34,True,0.3333333333333333
473,IIZIII,XYYXII,8,0,24,60,False,1.0
474,IIZIII,IYYIYY,8,0,27,27,False,1.3333333333333333
475,IIZIII,XZZXYY,8,0,27,39,True,1.0
476,IIZIII,IYZZIY,8,0,29,17,True,0.6666666666666666
477,IIZIII,XZZZXZ,8,0,29,34,True,0.3333333333333333
478,IIZIII,IYZYZI,8,0,30,20,True,0.6666666666666666
479,IIZIII,XZZYYX,8,0,30,39,True,1.0
480,IIZIII,YXIIXY,8,0,33,51,True,1.0
481,IIZIII,YXXYII,8,0,36,60,False,1.0
482,IIZIII,YYIIXX,8,0,48,51,True,1.0
483,IIZIII,YYXXII,8,0,48,60,False,1.0
484,IIZIII,YZZXXY,8,0,57,39,True,1.0
485,IIZIII,YZYIIZ,8,0,57,40,False,0.6666666666666666
486,IIZIII,YZZIYI,8,0,58,34,True,0.6666666666666666
487,IIZIII,YZYXZX,8,0,58,45,False,1.0
488,IIZIII,YZZYXX,8,0,60,39,True,1.0
489,IIZIII,YZYZII,8,0,60,40,False,0.6666666666666666
490,IIZIII,YZZZYZ,8,0,63,34,True,0.6666666666666666
491,IIZIII,YZYYZY,8,0,63,45,False,1.3333333333333333
492,IIZIIZ,IIZIZI,9,0,10,0,True,0.0
493,IIZIIZ,IIZZII,9,0,12,0,True,0.0
494,IIZIIZ,IZIIII,9,0,16,0,True,0.0
495,IIZIIZ,IZIIIZ,9,0,17,0,True,0.0
496,IIZIIZ,IZIIZI,9,0,18,0,True,0.0
497,IIZIIZ,IZIZII,9,0,20,0,True,0.0
498,IIZIIZ,IZZIII,9,0,24,0,True,0.0
499,IIZIIZ,ZIIIII,9,0,32,0,True,0.0
500,IIZIIZ,ZIIIIZ,9,0,33,0,True,0.0
501,IIZIIZ,ZIIIZI,9,0,34,0,True,0.0
502,IIZIIZ,ZIIZII,9,0,36,0,True,0.0
503,IIZIIZ,ZIZIII,9,0,40,0,True,0.0
504,IIZIIZ,ZZIIII,9,0,48,0,True,0.0
505,IIZIIZ,IXIXII,9,0,0,20,True,0.3333333333333333
506,IIZIIZ,IXXIXX,9,0,0,27,True,0.6666666666666666
507,IIZIIZ,IIXXYY,9,0,3,15,True,1.0
508,IIZIIZ,XXIIYY,9,0,3,51,False,1.0
509,IIZIIZ,IIXYYX,9,0,6,15,True,1.0
510,IIZIIZ,IXIZZX,9,0,6,17,False,0.3333333333333333
511,IIZIIZ,IXXYYI,9,0,6,30,False,1.0
512,IIZIIZ,IIYXXY,9,0,9,15,True,1.0
513,IIZIIZ,IXZXZI,9,0,10,20,True,0.3333333333333333
514,IIZIIZ,IXYIYX,9,0,10,27,True,1.0
515,IIZIIZ,IIYYXX,9,0,12,15,True,1.0
516,IIZIIZ,IXZZIX,9,0,12,17,False,0.3333333333333333
517,IIZIIZ,IXYYXI,9,0,12,30,False,1.0
518,IIZIIZ,XXYYII,9,0,12,60,False,1.0
519,IIZIIZ,IYXIXY,9,0,17,27,True,1.0
520,IIZIIZ,XZXIIZ,9,0,17,40,False,0.3333333333333333
521,IIZIIZ,IYXXYI,9,0,18,30,False,1.0
522,IIZIIZ,XZXXZX,9,0,18,45,True,0.6666666666666666
523,IIZIIZ,XYIIYX,9,0,18,51,False,1.0
524,IIZIIZ,IYIYII,9,0,20,20,True,0.6666666666666666
525,IIZIIZ,XZXZII,9,0,20,40,False,0.3333333333333333
526,IIZIIZ,IYIZZY,9,0,23,17,False,0.6666666666666666
527,IIZIIZ,XZXYZY,9,0,23,45,True,1.0
528,IIZIIZ,IYYXXI,9,0,24,30,False,1.0
529,IIZIIZ,XZZIXI,9,0,24,34,True,0.3333333333333333
530,IIZIIZ,XYYXII,9,0,24,60,False,1.0
531,IIZIIZ,IYYIYY,9,0,27,27,True,1.3333333333333333
532,IIZIIZ,XZZXYY,9,0,27,39,False,1.0
533,IIZIIZ,IYZZIY,9,0,29,17,False,0.6666666666666666
534,IIZIIZ,XZZZXZ,9,0,29,34,True,0.3333333333333333
535,IIZIIZ,IYZYZI,9,0,30,20,True,0.6666666666666666
536,IIZIIZ,XZZYYX,9,0,30,39,False,1.0
537,IIZIIZ,YXIIXY,9,0,33,51,False,1.0
538,IIZIIZ,YXXYII,9,0,36,60,False,1.0
539,IIZIIZ,YYIIXX,9,0,48,51,False,1.0
540,IIZIIZ,YYXXII,9,0,48,60,False,1.0
541,IIZIIZ,YZZXXY,9,0,57,39,False,1.0
542,IIZIIZ,YZYIIZ,9,0,57,40,False,0.6666666666666666
543,IIZIIZ,YZZIYI,9,0,58,34,True,0.6666666666666666
544,IIZIIZ,YZYXZX,9,0,58,45,True,1.0
545,IIZIIZ,YZZYXX,9,0,60,39,False,1.0
546,IIZIIZ,YZYZII,9,0,60,40,False,0.6666666666666666
547,IIZIIZ,YZZZYZ,9,0,63,34,True,0.6666666666666666
548,IIZIIZ,YZYYZY,9,0,63,45,True,1.3333333333333333
549,IIZIZI,IIZZII,10,0,12,0,True,0.0
550,IIZIZI,IZIIII,10,0,16,0,True,0.0
551,IIZIZI,IZIIIZ,10,0,17,0,True,0.0
552,IIZIZI,IZIIZI,10,0,18,0,True,0.0
553,IIZIZI,IZIZII,10,0,20,0,True,0.0
554,IIZIZI,IZZIII,10,0,24,0,True,0.0
555,IIZIZI,ZIIIII,10,0,32,0,True,0.0
556,IIZIZI,ZIIIIZ,10,0,33,0,True,0.0
557,IIZIZI,ZIIIZI,10,0,34,0,True,0.0
558,IIZIZI,ZIIZII,10,0,36,0,True,0.0
559,IIZIZI,ZIZIII,10,0,40,0,True,0.0
560,IIZIZI,ZZIIII,10,0,48,0,True,0.0
561,IIZIZI,IXIXII,10,0,0,20,True,0.3333333333333333
562,IIZIZI,IXXIXX,10,0,0,27,True,0.6666666666666666
563,IIZIZI,IIXXYY,10,0,3,15,True,1.0
564,IIZIZI,XXIIYY,10,0,3,51,False,1.0
565,IIZIZI,IIXYYX,10,0,6,15,True,1.0
566,IIZIZI,IXIZZX,10,0,6,17,True,0.3333333333333333
567,IIZIZI,IXXYYI,10,0,6,30,True,1.0
568,IIZIZI,IIYXXY,10,0,9,15,True,1.0
569,IIZIZI,IXZXZI,10,0,10,20,True,0.3333333333333333
570,IIZIZI,IXYIYX,10,0,10,27,True,1.0
571,IIZIZI,IIYYXX,10,0,12,15,True,1.0
572,IIZIZI,IXZZIX,10,0,12,17,True,0.3333333333333333
573,IIZIZI,IXYYXI,10,0,12,30,True,1.0
574,IIZIZI,XXYYII,10,0,12,60,False,1.0
575,IIZIZI,IYXIXY,10,0,17,27,True,1.0
576,IIZIZI,XZXIIZ,10,0,17,40,False,0.3333333333333333
577,IIZIZI,IYXXYI,10,0,18,30,True,1.0
578,IIZIZI,XZXXZX,10,0,18,45,False,0.6666666666666666
579,IIZIZI,XYIIYX,10,0,18,51,False,1.0
580,IIZIZI,IYIYII,10,0,20,20,True,0.6666666666666666
581,IIZIZI,XZXZII,10,0,20,40,False,0.3333333333333333
582,IIZIZI,IYIZZY,10,0,23,17,True,0.6666666666666666
583,IIZIZI,XZXYZY,10,0,23,45,False,1.0
584,IIZIZI,IYYXXI,10,0,24,30,True,1.0
585,IIZIZI,XZZIXI,10,0,24,34,False,0.3333333333333333
586,IIZIZI,XYYXII,10,0,24,60,False,1.0
587,IIZIZI,IYYIYY,10,0,27,27,True,1.3333333333333333
588,IIZIZI,XZZXYY,10,0,27,39,False,1.0
589,IIZIZI,IYZZIY,10,0,29,17,True,0.6666666666666666
590,IIZIZI,XZZZXZ,10,0,29,34,False,0.3333333333333333
591,IIZIZI,IYZYZI,10,0,30,20,True,0.6666666666666666
592,IIZIZI,XZZYYX,10,0,30,39,False,1.0
593,IIZIZI,YXIIXY,10,0,33,51,False,1.0
594,IIZIZI,YXXYII,10,0,36,60,False,1.0
595,IIZIZI,YYIIXX,10,0,48,51,False,1.0
596,IIZIZI,YYXXII,10,0,48,60,False,1.0
597,IIZIZI,YZZXXY,10,0,57,39,False,1.0
598,IIZIZI,YZYIIZ,10,0,57,40,False,0.6666666666666666
599,IIZIZI,YZZIYI,10,0,58,34,False,0.6666666666666666
600,IIZIZI,YZYXZX,10,0,58,45,False,1.0
601,IIZIZI,YZZYXX,10,0,60,39,False,1.0
602,IIZIZI,YZYZII,10,0,60,40,False,0.6666666666666666
603,IIZIZI,YZZZYZ,10,0,63,34,False,0.6666666666666666
604,IIZIZI,YZYYZY,10,0,63,45,False,1.3333333333333333
605,IIZZII,IZIIII,12,0,16,0,True,0.0
606,IIZZII,IZIIIZ,12,0,17,0,True,0.0
607,IIZZII,IZIIZI,12,0,18,0,True,0.0
608,IIZZII,IZIZII,12,0,20,0,True,0.0
609,IIZZII,IZZIII,12,0,24,0,True,0.0
610,IIZZII,ZIIIII,12,0,32,0,True,0.0
611,IIZZII,ZIIIIZ,12,0,33,0,True,0.0
612,IIZZII,ZIIIZI,12,0,34,0,True,0.0
613,IIZZII,ZIIZII,12,0,36,0,True,0.0
614,IIZZII,ZIZIII,12,0,40,0,True,0.0
615,IIZZII,ZZIIII,12,0,48,0,True,0.0
616,IIZZII,IXIXII,12,0,0,20,False,0.3333333333333333
617,IIZZII,IXXIXX,12,0,0,27,False,0.6666666666666666
618,IIZZII,IIXXYY,12,0,3,15,True,1.0
619,IIZZII,XXIIYY,12,0,3,51,True,1.0
620,IIZZII,IIXYYX,12,0,6,15,True,1.0
621,IIZZII,IXIZZX,12,0,6,17,True,0.3333333333333333
622,IIZZII,IXXYYI,12,0,6,30,True,1.0
623,IIZZII,IIYXXY,12,0,9,15,True,1.0
624,IIZZII,IXZXZI,12,0,10,20,False,0.3333333333333333
625,IIZZII,IXYIYX,12,0,10,27,False,1.0
626,IIZZII,IIYYXX,12,0,12,15,True,1.0
627,IIZZII,IXZZIX,12,0,12,17,True,0.3333333333333333
628,IIZZII,IXYYXI,12,0,12,30,True,1.0
629,IIZZII,XXYYII,12,0,12,60,True,1.0
630,IIZZII,IYXIXY,12,0,17,27,False,1.0
631,IIZZII,XZXIIZ,12,0,17,40,False,0.3333333333333333
632,IIZZII,IYXXYI,12,0,18,30,True,1.0
633,IIZZII,XZXXZX,12,0,18,45,True,0.6666666666666666
634,IIZZII,XYIIYX,12,0,18,51,True,1.0
635,IIZZII,IYIYII,12,0,20,20,False,0.6666666666666666
636,IIZZII,XZXZII,12,0,20,40,False,0.3333333333333333
637,IIZZII,IYIZZY,12,0,23,17,True,0.6666666666666666
638,IIZZII,XZXYZY,12,0,23,45,True,1.0
639,IIZZII,IYYXXI,12,0,24,30,True,1.0
640,IIZZII,XZZIXI,12,0,24,34,True,0.3333333333333333
641,IIZZII,XYYXII,12,0,24,60,True,1.0
642,IIZZII,IYYIYY,12,0,27,27,False,1.3333333333333333
643,IIZZII,XZZXYY,12,0,27,39,False,1.0
644,IIZZII,IYZZIY,12,0,29,17,True,0.6666666666666666
645,IIZZII,XZZZXZ,12,0,29,34,True,0.3333333333333333
646,IIZZII,IYZYZI,12,0,30,20,False,0.6666666666666666
647,IIZZII,XZZYYX,12,0,30,39,False,1.0
648,IIZZII,YXIIXY,12,0,33,51,True,1.0
649,IIZZII,YXXYII,12,0,36,60,True,1.0
650,IIZZII,YYIIXX,12,0,48,51,True,1.0
651,IIZZII,YYXXII,12,0,48,60,True,1.0
652,IIZZII,YZZXXY,12,0,57,39,False,1.0
653,IIZZII,YZYIIZ,12,0,57,40,False,0.6666666666666666
654,IIZZII,YZZIYI,12,0,58,34,True,0.6666666666666666
655,IIZZII,YZYXZX,12,0,58,45,True,1.0
656,IIZZII,YZZYXX,12,0,60,39,False,1.0
657,IIZZII,YZYZII,12,0,60,40,False,0.6666666666666666
658,IIZZII,YZZZYZ,12,0,63,34,True,0.6666666666666666
659,IIZZII,YZYYZY,12,0,63,45,True,1.3333333333333333
660,IZIIII,IZIIIZ,16,0,17,0,True,0.0
661,IZIIII,IZIIZI,16,0,18,0,True,0.0
662,IZIIII,IZIZII,16,0,20,0,True,0.0
663,IZIIII,IZZIII,16,0,24,0,True,0.0
664,IZIIII,ZIIIII,16,0,32,0,True,0.0
665,IZIIII,ZIIIIZ,16,0,33,0,True,0.0
666,IZIIII,ZIIIZI,16,0,34,0,True,0.0
667,IZIIII,ZIIZII,16,0,36,0,True,0.0
668,IZIIII,ZIZIII,16,0,40,0,True,0.0
669,IZIIII,ZZIIII,16,0,48,0,True,0.0
670,IZIIII,IXIXII,16,0,0,20,False,0.3333333333333333
671,IZIIII,IXXIXX,16,0,0,27,False,0.6666666666666666
672,IZIIII,IIXXYY,16,0,3,15,True,1.0
673,IZIIII,XXIIYY,16,0,3,51,False,1.0
674,IZIIII,IIXYYX,16,0,6,15,True,1.0
675,IZIIII,IXIZZX,16,0,6,17,False,0.3333333333333333
676,IZIIII,IXXYYI,16,0,6,30,False,1.0
677,IZIIII,IIYXXY,16,0,9,15,True,1.0
678,IZIIII,IXZXZI,16,0,10,20,False,0.3333333333333333
679,IZIIII,IXYIYX,16,0,10,27,False,1.0
680,IZIIII,IIYYXX,16,0,12,15,True,1.0
681,IZIIII,IXZZIX,16,0,12,17,False,0.3333333333333333
682,IZIIII,IXYYXI,16,0,12,30,False,1.0
683,IZIIII,XXYYII,16,0,12,60,False,1.0
684,IZIIII,IYXIXY,16,0,17,27,False,1.0
685,IZIIII,XZXIIZ,16,0,17,40,True,0.3333333333333333
686,IZIIII,IYXXYI,16,0,18,30,False,1.0
687,IZIIII,XZXXZX,16,0,18,45,True,0.6666666666666666
688,IZIIII,XYIIYX,16,0,18,51,False,1.0
689,IZIIII,IYIYII,16,0,20,20,False,0.6666666666666666
690,IZIIII,XZXZII,16,0,20,40,True,0.3333333333333333
691,IZIIII,IYIZZY,16,0,23,17,False,0.6666666666666666
692,IZIIII,XZXYZY,16,0,23,45,True,1.0
693,IZIIII,IYYXXI,16,0,24,30,False,1.0
694,IZIIII,XZZIXI,16,0,24,34,True,0.3333333333333333
695,IZIIII,XYYXII,16,0,24,60,False,1.0
696,IZIIII,IYYIYY,16,0,27,27,False,1.3333333333333333
697,IZIIII,XZZXYY,16,0,27,39,True,1.0
698,IZIIII,IYZZIY,16,0,29,17,False,0.6666666666666666
699,IZIIII,XZZZXZ,16,0,29,34,True,0.3333333333333333
700,IZIIII,IYZYZI,16,0,30,20,False,0.6666666666666666
701,IZIIII,XZZYYX,16,0,30,39,True,1.0
702,IZIIII,YXIIXY,16,0,33,51,False,1.0
703,IZIIII,YXXYII,16,0,36,60,False,1.0
704,IZIIII,YYIIXX,16,0,48,51,False,1.0
705,IZIIII,YYXXII,16,0,48,60,False,1.0
706,IZIIII,YZZXXY,16,0,57,39,True,1.0
707,IZIIII,YZYIIZ,16,0,57,40,True,0.6666666666666666
708,IZIIII,YZZIYI,16,0,58,34,True,0.6666666666666666
709,IZIIII,YZYXZX,16,0,58,45,True,1.0
710,IZIIII,YZZYXX,16,0,60,39,True,1.0
711,IZIIII,YZYZII,16,0,60,40,True,0.6666666666666666
712,IZIIII,YZZZYZ,16,0,63,34,True,0.6666666666666666
713,IZIIII,YZYYZY,16,0,63,45,True,1.3333333333333333
714,IZIIIZ,IZIIZI,17,0,18,0,True,0.0
715,IZIIIZ,IZIZII,17,0,20,0,True,0.0
716,IZIIIZ,IZZIII,17,0,24,0,True,0.0
717,IZIIIZ,ZIIIII,17,0,32,0,True,0.0
718,IZIIIZ,ZIIIIZ,17,0,33,0,True,0.0
719,IZIIIZ,ZIIIZI,17,0,34,0,True,0.0
720,IZIIIZ,ZIIZII,17,0,36,0,True,0.0
721,IZIIIZ,ZIZIII,17,0,40,0,True,0.0
722,IZIIIZ,ZZIIII,17,0,48,0,True,0.0
723,IZIIIZ,IXIXII,17,0,0,20,False,0.3333333333333333
724,IZIIIZ,IXXIXX,17,0,0,27,True,0.6666666666666666
725,IZIIIZ,IIXXYY,17,0,3,15,False,1.0
726,IZIIIZ,XXIIYY,17,0,3,51,True,1.0
727,IZIIIZ,IIXYYX,17,0,6,15,False,1.0
728,IZIIIZ,IXIZZX,17,0,6,17,True,0.3333333333333333
729,IZIIIZ,IXXYYI,17,0,6,30,False,1.0
730,IZIIIZ,IIYXXY,17,0,9,15,False,1.0
731,IZIIIZ,IXZXZI,17,0,10,20,False,0.3333333333333333
732,IZIIIZ,IXYIYX,17,0,10,27,True,1.0
733,IZIIIZ,IIYYXX,17,0,12,15,False,1.0
734,IZIIIZ,IXZZIX,17,0,12,17,True,0.3333333333333333
735,IZIIIZ,IXYYXI,17,0,12,30,False,1.0
736,IZIIIZ,XXYYII,17,0,12,60,False,1.0
737,IZIIIZ,IYXIXY,17,0,17,27,True,1.0
738,IZIIIZ,XZXIIZ,17,0,17,40,True,0.3333333333333333
739,IZIIIZ,IYXXYI,17,0,18,30,False,1.0
740,IZIIIZ,XZXXZX,17,0,18,45,False,0.6666666666666666
741,IZIIIZ,XYIIYX,17,0,18,51,True,1.0
742,IZIIIZ,IYIYII,17,0,20,20,False,0.6666666666666666
743,IZIIIZ,XZXZII,17,0,20,40,True,0.3333333333333333
744,IZIIIZ,IYIZZY,17,0,23,17,True,0.6666666666666666
745,IZIIIZ,XZXYZY,17,0,23,45,False,1.0
746,IZIIIZ,IYYXXI,17,0,24,30,False,1.0
747,IZIIIZ,XZZIXI,17,0,24,34,True,0.3333333333333333
748,IZIIIZ,XYYXII,17,0,24,60,False,1.0
749,IZIIIZ,IYYIYY,17,0,27,27,True,1.3333333333333333
750,IZIIIZ,XZZXYY,17,0,27,39,False,1.0
751,IZIIIZ,IYZZIY,17,0,29,17,True,0.6666666666666666
752,IZIIIZ,XZZZXZ,17,0,29,34,True,0.3333333333333333
753,IZIIIZ,IYZYZI,17,0,30,20,False,0.6666666666666666
754,IZIIIZ,XZZYYX,17,0,30,39,False,1.0
755,IZIIIZ,YXIIXY,17,0,33,51,True,1.0
756,IZIIIZ,YXXYII,17,0,36,60,False,1.0
757,IZIIIZ,YYIIXX,17,0,48,51,True,1.0
758,IZIIIZ,YYXXII,17,0,48,60,False,1.0
759,IZIIIZ,YZZXXY,17,0,57,39,False,1.0
760,IZIIIZ,YZYIIZ,17,0,57,40,True,0.6666666666666666
761,IZIIIZ,YZZIYI,17,0,58,34,True,0.6666666666666666
762,IZIIIZ,YZYXZX,17,0,58,45,False,1.0
763,IZIIIZ,YZZYXX,17,0,60,39,False,1.0
764,IZIIIZ,YZYZII,17,0,60,40,True,0.6666666666666666
765,IZIIIZ,YZZZYZ,17,0,63,34,True,0.6666666666666666
766,IZIIIZ,YZYYZY,17,0,63,45,False,1.3333333333333333
767,IZIIZI,IZIZII,18,0,20,0,True,0.0
768,IZIIZI,IZZIII,18,0,24,0,True,0.0
769,IZIIZI,ZIIIII,18,0,32,0,True,0.0
770,IZIIZI,ZIIIIZ,18,0,33,0,True,0.0
771,IZIIZI,ZIIIZI,18,0,34,0,True,0.0
772,IZIIZI,ZIIZII,18,0,36,0,True,0.0
773,IZIIZI,ZIZIII,18,0,40,0,True,0.0
774,IZIIZI,ZZIIII,18,0,48,0,True,0.0
775,IZIIZI,IXIXII,18,0,0,20,False,0.3333333333333333
776,IZIIZI,IXXIXX,18,0,0,27,True,0.6666666666666666
777,IZIIZI,IIXXYY,18,0,3,15,False,1.0
778,IZIIZI,XXIIYY,18,0,3,51,True,1.0
779,IZIIZI,IIXYYX,18,0,6,15,False,1.0
780,IZIIZI,IXIZZX,18,0,6,17,False,0.3333333333333333
781,IZIIZI,IXXYYI,18,0,6,30,True,1.0
782,IZIIZI,IIYXXY,18,0,9,15,False,1.0
783,IZIIZI,IXZXZI,18,0,10,20,False,0.3333333333333333
784,IZIIZI,IXYIYX,18,0,10,27,True,1.0
785,IZIIZI,IIYYXX,18,0,12,15,False,1.0
786,IZIIZI,IXZZIX,18,0,12,17,False,0.3333333333333333
787,IZIIZI,IXYYXI,18,0,12,30,True,1.0
788,IZIIZI,XXYYII,18,0,12,60,False,1.0
789,IZIIZI,IYXIXY,18,0,17,27,True,1.0
790,IZIIZI,XZXIIZ,18,0,17,40,True,0.3333333333333333
791,IZIIZI,IYXXYI,18,0,18,30,True,1.0
792,IZIIZI,XZXXZX,18,0,18,45,True,0.6666666666666666
793,IZIIZI,XYIIYX,18,0,18,51,True,1.0
794,IZIIZI,IYIYII,18,0,20,20,False,0.6666666666666666
795,IZIIZI,XZXZII,18,0,20,40,True,0.3333333333333333
796,IZIIZI,IYIZZY,18,0,23,17,False,0.6666666666666666
797,IZIIZI,XZXYZY,18,0,23,45,True,1.0
798,IZIIZI,IYYXXI,18,0,24,30,True,1.0
799,IZIIZI,XZZIXI,18,0,24,34,False,0.3333333333333333
800,IZIIZI,XYYXII,18,0,24,60,False,1.0
801,IZIIZI,IYYIYY,18,0,27,27,True,1.3333333333333333
802,IZIIZI,XZZXYY,18,0,27,39,False,1.0
803,IZIIZI,IYZZIY,18,0,29,17,False,0.6666666666666666
804,IZIIZI,XZZZXZ,18,0,29,34,False,0.3333333333333333
805,IZIIZI,IYZYZI,18,0,30,20,False,0.6666666666666666
806,IZIIZI,XZZYYX,18,0,30,39,False,1.0
807,IZIIZI,YXIIXY,18,0,33,51,True,1.0
808,IZIIZI,YXXYII,18,0,36,60,False,1.0
809,IZIIZI,YYIIXX,18,0,48,51,True,1.0
810,IZIIZI,YYXXII,18,0,48,60,False,1.0
811,IZIIZI,YZZXXY,18,0,57,39,False,1.0
812,IZIIZI,YZYIIZ,18,0,57,40,True,0.6666666666666666
813,IZIIZI,YZZIYI,18,0,58,34,False,0.6666666666666666
814,IZIIZI,YZYXZX,18,0,58,45,True,1.0
815,IZIIZI,YZZYXX,18,0,60,39,False,1.0
816,IZIIZI,YZYZII,18,0,60,40,True,0.6666666666666666
817,IZIIZI,YZZZYZ,18,0,63,34,False,0.6666666666666666
818,IZIIZI,YZYYZY,18,0,63,45,True,1.3333333333333333
819,IZIZII,IZZIII,20,0,24,0,True,0.0
820,IZIZII,ZIIIII,20,0,32,0,True,0.0
821,IZIZII,ZIIIIZ,20,0,33,0,True,0.0
822,IZIZII,ZIIIZI,20,0,34,0,True,0.0
823,IZIZII,ZIIZII,20,0,36,0,True,0.0
824,IZIZII,ZIZIII,20,0,40,0,True,0.0
825,IZIZII,ZZIIII,20,0,48,0,True,0.0
826,IZIZII,IXIXII,20,0,0,20,True,0.3333333333333333
827,IZIZII,IXXIXX,20,0,0,27,False,0.6666666666666666
828,IZIZII,IIXXYY,20,0,3,15,False,1.0
829,IZIZII,XXIIYY,20,0,3,51,False,1.0
830,IZIZII,IIXYYX,20,0,6,15,False,1.0
831,IZIZII,IXIZZX,20,0,6,17,False,0.3333333333333333
832,IZIZII,IXXYYI,20,0,6,30,True,1.0
833,IZIZII,IIYXXY,20,0,9,15,False,1.0
834,IZIZII,IXZXZI,20,0,10,20,True,0.3333333333333333
835,IZIZII,IXYIYX,20,0,10,27,False,1.0
836,IZIZII,IIYYXX,20,0,12,15,False,1.0
837,IZIZII,IXZZIX,20,0,12,17,False,0.3333333333333333
838,IZIZII,IXYYXI,20,0,12,30,True,1.0
839,IZIZII,XXYYII,20,0,12,60,True,1.0
840,IZIZII,IYXIXY,20,0,17,27,False,1.0
841,IZIZII,XZXIIZ,20,0,17,40,True,0.3333333333333333
842,IZIZII,IYXXYI,20,0,18,30,True,1.0
843,IZIZII,XZXXZX,20,0,18,45,False,0.6666666666666666
844,IZIZII,XYIIYX,20,0,18,51,False,1.0
845,IZIZII,IYIYII,20,0,20,20,True,0.6666666666666666
846,IZIZII,XZXZII,20,0,20,40,True,0.3333333333333333
847,IZIZII,IYIZZY,20,0,23,17,False,0.6666666666666666
848,IZIZII,XZXYZY,20,0,23,45,False,1.0
849,IZIZII,IYYXXI,20,0,24,30,True,1.0
850,IZIZII,XZZIXI,20,0,24,34,True,0.3333333333333333
851,IZIZII,XYYXII,20,0,24,60,True,1.0
852,IZIZII,IYYIYY,20,0,27,27,False,1.3333333333333333
853,IZIZII,XZZXYY,20,0,27,39,False,1.0
854,IZIZII,IYZZIY,20,0,29,17,False,0.6666666666666666
855,IZIZII,XZZZXZ,20,0,29,34,True,0.3333333333333333
856,IZIZII,IYZYZI,20,0,30,20,True,0.6666666666666666
857,IZIZII,XZZYYX,20,0,30,39,False,1.0
858,IZIZII,YXIIXY,20,0,33,51,False,1.0
859,IZIZII,YXXYII,20,0,36,60,True,1.0
860,IZIZII,YYIIXX,20,0,48,51,False,1.0
861,IZIZII,YYXXII,20,0,48,60,True,1.0
862,IZIZII,YZZXXY,20,0,57,39,False,1.0
863,IZIZII,YZYIIZ,20,0,57,40,True,0.6666666666666666
864,IZIZII,YZZIYI,20,0,58,34,True,0.6666666666666666
865,IZIZII,YZYXZX,20,0,58,45,False,1.0
866,IZIZII,YZZYXX,20,0,60,39,False,1.0
867,IZIZII,YZYZII,20,0,60,40,True,0.6666666666666666
868,IZIZII,YZZZYZ,20,0,63,34,True,0.6666666666666666
869,IZIZII,YZYYZY,20,0,63,45,False,1.3333333333333333
870,IZZIII,ZIIIII,24,0,32,0,True,0.0
871,IZZIII,ZIIIIZ,24,0,33,0,True,0.0
872,IZZIII,ZIIIZI,24,0,34,0,True,0.0
873,IZZIII,ZIIZII,24,0,36,0,True,0.0
874,IZZIII,ZIZIII,24,0,40,0,True,0.0
875,IZZIII,ZZIIII,24,0,48,0,True,0.0
876,IZZIII,IXIXII,24,0,0,20,False,0.3333333333333333
