,index,Pstring,type,Z,X,Znum,Xnum,zindex,xindex
389,167,IYXIIIXYIIII,2,IZIIIIIZIIII,IXXIIIXXIIII,1040,1584,61,9
390,179,XZXIIIIZIIII,2,IZIIIIIZIIII,XIXIIIIIIIII,1040,2560,61,11
391,345,XZXIIIXZXIII,2,IZIIIIIZIIII,XIXIIIXIXIII,1040,2600,61,69
392,196,XYIIIIIYXIII,2,IZIIIIIZIIII,XXIIIIIXXIII,1040,3096,61,12
393,99,IZIIIIIYZYII,2,IZIIIIIZZZII,IIIIIIIXIXII,1052,20,147,1
394,241,IYXIIIXZZYII,2,IZIIIIIZZZII,IXXIIIXIIXII,1052,1572,147,23
395,342,XZXIIIIYZYII,2,IZIIIIIZZZII,XIXIIIIXIXII,1052,2580,147,68
396,180,XZXIIIZIIIII,2,IZIIIIZIIIII,XIXIIIIIIIII,1056,2560,62,11
397,252,XYIIIIYXIIII,2,IZIIIIZIIIII,XXIIIIXXIIII,1056,3120,62,27
398,125,IZIIIIYZYIII,2,IZIIIIZZZIII,IIIIIIXIXIII,1080,40,148,3
399,346,XZXIIIYZYIII,2,IZIIIIZZZIII,XIXIIIXIXIII,1080,2600,148,69
400,368,XYIIIIYZZXII,2,IZIIIIZZZIII,XXIIIIXIIXII,1080,3108,148,30
401,171,IYXIXYIIIIII,2,IZIIIZIIIIII,IXXIXXIIIIII,1088,1728,63,10
402,181,XZXIIZIIIIII,2,IZIIIZIIIIII,XIXIIIIIIIII,1088,2560,63,11
403,182,XZXIZIIIIIII,2,IZIIZIIIIIII,XIXIIIIIIIII,1152,2560,64,11
404,316,XYIIYXIIIIII,2,IZIIZIIIIIII,XXIIXXIIIIII,1152,3264,64,39
405,273,IZIXZZZXIIII,2,IZIIZZZIIIII,IIIXIIIXIIII,1248,272,149,31
406,463,IYXXZZYIIIII,2,IZIIZZZIIIII,IXXXIIXIIIII,1248,1824,149,49
407,579,XZXXZZZXIIII,2,IZIIZZZIIIII,XIXXIIIXIIII,1248,2832,149,70
408,389,IZIXZZZZZXII,2,IZIIZZZZZIII,IIIXIIIIIXII,1272,260,150,33
409,497,IYXXZZZZYIII,2,IZIIZZZZZIII,IXXXIIIIXIII,1272,1800,150,53
410,583,XZXXZZZZZXII,2,IZIIZZZZZIII,XIXXIIIIIXII,1272,2820,150,71
411,145,IYIYIIIIIIII,2,IZIZIIIIIIII,IXIXIIIIIIII,1280,1280,65,6
412,183,XZXZIIIIIIII,2,IZIZIIIIIIII,XIXIIIIIIIII,1280,2560,65,11
413,307,IZXZZZXIIIII,2,IZIZZZIIIIII,IIXIIIXIIIII,1472,544,151,37
414,520,XZIZZZXIIIII,2,IZIZZZIIIIII,XIIIIIXIIIII,1472,2080,151,62
415,320,XYIYZZXIIIII,2,IZIZZZIIIIII,XXIXIIXIIIII,1472,3360,151,40
416,274,IZIYZZZYIIII,2,IZIZZZZZIIII,IIIXIIIXIIII,1520,272,152,31
417,423,IZXZZZZZXIII,2,IZIZZZZZIIII,IIXIIIIIXIII,1520,520,152,43
418,449,IYIZZZZYIIII,2,IZIZZZZZIIII,IXIIIIIXIIII,1520,1040,152,48
419,550,XZIZZZZZXIII,2,IZIZZZZZIIII,XIIIIIIIXIII,1520,2056,152,65
420,580,XZXYZZZYIIII,2,IZIZZZZZIIII,XIXXIIIXIIII,1520,2832,152,70
421,428,XYIYZZZZXIII,2,IZIZZZZZIIII,XXIXIIIIXIII,1520,3336,152,44
422,390,IZIYZZZZZYII,2,IZIZZZZZZZII,IIIXIIIIIXII,1532,260,153,33
423,483,IYIZZZZZZYII,2,IZIZZZZZZZII,IXIIIIIIIXII,1532,1028,153,52
424,584,XZXYZZZZZYII,2,IZIZZZZZZZII,XIXXIIIIIXII,1532,2820,153,71
425,238,IYYIIIIXXIII,2,IZZIIIIIIIII,IXXIIIIXXIII,1536,1560,66,22
426,351,XZZXIIIXXIII,2,IZZIIIIIIIII,XIIXIIIXXIII,1536,2328,66,72
427,338,XYYXIIIIIIII,2,IZZIIIIIIIII,XXXXIIIIIIII,1536,3840,66,57
428,160,IYYIIIIIIIYY,2,IZZIIIIIIIZZ,IXXIIIIIIIXX,1539,1539,154,7
429,587,XZZXIIIIIIYY,2,IZZIIIIIIIZZ,XIIXIIIIIIXX,1539,2307,154,73
430,330,IYZXIIIXZYII,2,IZZIIIIIZZII,IXIXIIIXIXII,1548,1300,155,55
431,164,IYYIIIIIYYII,2,IZZIIIIIZZII,IXXIIIIIXXII,1548,1548,155,8
432,591,XZZXIIIIYYII,2,IZZIIIIIZZII,XIIXIIIIXXII,1548,2316,155,74
433,168,IYYIIIYYIIII,2,IZZIIIZZIIII,IXXIIIXXIIII,1584,1584,156,9
434,595,XZZXIIYYIIII,2,IZZIIIZZIIII,XIIXIIXXIIII,1584,2352,156,75
435,347,XZYIIIYZXIII,2,IZZIIIZZIIII,XIXIIIXIXIII,1584,2600,156,69
436,242,IYYIIIYZZYII,2,IZZIIIZZZZII,IXXIIIXIIXII,1596,1572,157,23
437,599,XZZXIIYZZYII,2,IZZIIIZZZZII,XIIXIIXIIXII,1596,2340,157,76
438,172,IYYIYYIIIIII,2,IZZIZZIIIIII,IXXIXXIIIIII,1728,1728,158,10
439,464,IYYXZZXIIIII,2,IZZIZZIIIIII,IXXXIIXIIIII,1728,1824,158,49
440,521,XZZIZZXIIIII,2,IZZIZZIIIIII,XIIIIIXIIIII,1728,2080,158,62
441,603,XZZXYYIIIIII,2,IZZIZZIIIIII,XIIXXXIIIIII,1728,2496,158,77
442,450,IYZIZZZYIIII,2,IZZIZZZZIIII,IXIIIIIXIIII,1776,1040,159,48
443,498,IYYXZZZZXIII,2,IZZIZZZZIIII,IXXXIIIIXIII,1776,1800,159,53
444,551,XZZIZZZZXIII,2,IZZIZZZZIIII,XIIIIIIIXIII,1776,2056,159,65
445,484,IYZIZZZZZYII,2,IZZIZZZZZZII,IXIIIIIIIXII,1788,1028,160,52
446,147,IYZYIIIIIIII,2,IZZZIIIIIIII,IXIXIIIIIIII,1792,1280,161,6
447,148,IYZYIIIIIIIZ,2,IZZZIIIIIIIZ,IXIXIIIIIIII,1793,1280,162,6
448,149,IYZYIIIIIIZI,2,IZZZIIIIIIZI,IXIXIIIIIIII,1794,1280,163,6
449,588,XZZYIIIIIIYX,2,IZZZIIIIIIZI,XIIXIIIIIIXX,1794,2307,163,73
